t,y1,y2
9.852,2.01044,4.03286
9.853,2.01046,4.03239
9.854,2.01047,4.03192
9.855,2.01048,4.03146
9.856,2.01049,4.03099
9.857,2.0105,4.03052
9.858,2.01051,4.03005
9.859,2.01053,4.02958
9.86,2.01054,4.02911
9.861,2.01055,4.02864
9.862,2.01056,4.02817
9.863,2.01057,4.0277
9.864,2.01058,4.02723
9.865,2.0106,4.02675
9.866,2.01061,4.02628
9.867,2.01062,4.02581
9.868,2.01063,4.02534
9.869,2.01064,4.02487
9.87,2.01065,4.0244
9.871,2.01066,4.02393
9.872,2.01067,4.02346
9.873,2.01069,4.02299
9.874,2.0107,4.02252
9.875,2.01071,4.02205
9.876,2.01072,4.02158
9.877,2.01073,4.0211
9.878,2.01074,4.02063
9.879,2.01075,4.02016
9.88,2.01076,4.01969
9.881,2.01078,4.01922
9.882,2.01079,4.01875
9.883,2.0108,4.01828
9.884,2.01081,4.0178
9.885,2.01082,4.01733
9.886,2.01083,4.01686
9.887,2.01084,4.01639
9.888,2.01085,4.01592
9.889,2.01086,4.01544
9.89,2.01087,4.01497
9.891,2.01088,4.0145
9.892,2.0109,4.01403
9.893,2.01091,4.01356
9.894,2.01092,4.01308
9.895,2.01093,4.01261
9.896,2.01094,4.01214
9.897,2.01095,4.01167
9.898,2.01096,4.01119
9.899,2.01097,4.01072
9.9,2.01098,4.01025
9.901,2.01099,4.00977
9.902,2.011,4.0093
9.903,2.01101,4.00883
9.904,2.01102,4.00835
9.905,2.01103,4.00788
9.906,2.01105,4.00741
9.907,2.01106,4.00694
9.908,2.01107,4.00646
9.909,2.01108,4.00599
9.91,2.01109,4.00551
9.911,2.0111,4.00504
9.912,2.01111,4.00457
9.913,2.01112,4.00409
9.914,2.01113,4.00362
9.915,2.01114,4.00315
9.916,2.01115,4.00267
9.917,2.01116,4.0022
9.918,2.01117,4.00172
9.919,2.01118,4.00125
9.92,2.01119,4.00078
9.921,2.0112,4.0003
9.922,2.01121,3.99983
9.923,2.01122,3.99935
9.924,2.01123,3.99888
9.925,2.01124,3.9984
9.926,2.01125,3.99793
9.927,2.01126,3.99745
9.928,2.01127,3.99698
9.929,2.01128,3.9965
9.93,2.01129,3.99603
9.931,2.0113,3.99555
9.932,2.01131,3.99508
9.933,2.01132,3.9946
9.934,2.01133,3.99413
9.935,2.01134,3.99365
9.936,2.01135,3.99318
9.937,2.01136,3.9927
9.938,2.01137,3.99223
9.939,2.01138,3.99175
9.94,2.01139,3.99128
9.941,2.0114,3.9908
9.942,2.01141,3.99033
9.943,2.01142,3.98985
9.944,2.01143,3.98937
9.945,2.01144,3.9889
9.946,2.01145,3.98842
9.947,2.01146,3.98795
9.948,2.01147,3.98747
9.949,2.01148,3.98699
9.95,2.01149,3.98652
9.951,2.0115,3.98604
9.952,2.01151,3.98556
9.953,2.01152,3.98509
9.954,2.01153,3.98461
9.955,2.01154,3.98413
9.956,2.01154,3.98366
9.957,2.01155,3.98318
9.958,2.01156,3.9827
9.959,2.01157,3.98223
9.96,2.01158,3.98175
9.961,2.01159,3.98127
9.962,2.0116,3.9808
9.963,2.01161,3.98032
9.964,2.01162,3.97984
9.965,2.01163,3.97936
9.966,2.01164,3.97889
9.967,2.01165,3.97841
9.968,2.01166,3.97793
9.969,2.01167,3.97745
9.97,2.01168,3.97698
9.971,2.01168,3.9765
9.972,2.01169,3.97602
9.973,2.0117,3.97554
9.974,2.01171,3.97507
9.975,2.01172,3.97459
9.976,2.01173,3.97411
9.977,2.01174,3.97363
9.978,2.01175,3.97315
9.979,2.01176,3.97268
9.98,2.01177,3.9722
9.981,2.01177,3.97172
9.982,2.01178,3.97124
9.983,2.01179,3.97076
9.984,2.0118,3.97028
9.985,2.01181,3.9698
9.986,2.01182,3.96933
9.987,2.01183,3.96885
9.988,2.01184,3.96837
9.989,2.01185,3.96789
9.99,2.01185,3.96741
9.991,2.01186,3.96693
9.992,2.01187,3.96645
9.993,2.01188,3.96597
9.994,2.01189,3.96549
9.995,2.0119,3.96502
9.996,2.01191,3.96454
9.997,2.01192,3.96406
9.998,2.01192,3.96358
9.999,2.01193,3.9631
10,2.01194,3.96262
10.001,2.01195,3.96214
10.002,2.01196,3.96166
10.003,2.01197,3.96118
10.004,2.01198,3.9607
10.005,2.01198,3.96022
10.006,2.01199,3.95974
10.007,2.012,3.95926
10.008,2.01201,3.95878
10.009,2.01202,3.9583
10.01,2.01203,3.95782
10.011,2.01203,3.95734
10.012,2.01204,3.95686
10.013,2.01205,3.95638
10.014,2.01206,3.9559
10.015,2.01207,3.95542
10.016,2.01208,3.95494
10.017,2.01208,3.95445
10.018,2.01209,3.95397
10.019,2.0121,3.95349
10.02,2.01211,3.95301
10.021,2.01212,3.95253
10.022,2.01212,3.95205
10.023,2.01213,3.95157
10.024,2.01214,3.95109
10.025,2.01215,3.95061
10.026,2.01216,3.95013
10.027,2.01216,3.94964
10.028,2.01217,3.94916
10.029,2.01218,3.94868
10.03,2.01219,3.9482
10.031,2.0122,3.94772
10.032,2.0122,3.94724
10.033,2.01221,3.94676
10.034,2.01222,3.94627
10.035,2.01223,3.94579
10.036,2.01224,3.94531
10.037,2.01224,3.94483
10.038,2.01225,3.94435
10.039,2.01226,3.94386
10.04,2.01227,3.94338
10.041,2.01227,3.9429
10.042,2.01228,3.94242
10.043,2.01229,3.94193
10.044,2.0123,3.94145
10.045,2.01231,3.94097
10.046,2.01231,3.94049
10.047,2.01232,3.94
10.048,2.01233,3.93952
10.049,2.01234,3.93904
10.05,2.01234,3.93856
10.051,2.01235,3.93807
10.052,2.01236,3.93759
10.053,2.01237,3.93711
10.054,2.01237,3.93662
10.055,2.01238,3.93614
10.056,2.01239,3.93566
10.057,2.0124,3.93518
10.058,2.0124,3.93469
10.059,2.01241,3.93421
10.06,2.01242,3.93372
10.061,2.01243,3.93324
10.062,2.01243,3.93276
10.063,2.01244,3.93227
10.064,2.01245,3.93179
10.065,2.01245,3.93131
10.066,2.01246,3.93082
10.067,2.01247,3.93034
10.068,2.01248,3.92986
10.069,2.01248,3.92937
10.07,2.01249,3.92889
10.071,2.0125,3.9284
10.072,2.0125,3.92792
10.073,2.01251,3.92743
10.074,2.01252,3.92695
10.075,2.01253,3.92647
10.076,2.01253,3.92598
10.077,2.01254,3.9255
10.078,2.01255,3.92501
10.079,2.01255,3.92453
10.08,2.01256,3.92404
10.081,2.01257,3.92356
10.082,2.01258,3.92307
10.083,2.01258,3.92259
10.084,2.01259,3.9221
10.085,2.0126,3.92162
10.086,2.0126,3.92113
10.087,2.01261,3.92065
10.088,2.01262,3.92016
10.089,2.01262,3.91968
10.09,2.01263,3.91919
10.091,2.01264,3.91871
10.092,2.01264,3.91822
10.093,2.01265,3.91774
10.094,2.01266,3.91725
10.095,2.01266,3.91677
10.096,2.01267,3.91628
10.097,2.01268,3.9158
10.098,2.01268,3.91531
10.099,2.01269,3.91482
10.1,2.0127,3.91434
10.101,2.0127,3.91385
10.102,2.01271,3.91337
10.103,2.01272,3.91288
10.104,2.01272,3.91239
10.105,2.01273,3.91191
10.106,2.01274,3.91142
10.107,2.01274,3.91093
10.108,2.01275,3.91045
10.109,2.01275,3.90996
10.11,2.01276,3.90948
10.111,2.01277,3.90899
10.112,2.01277,3.9085
10.113,2.01278,3.90802
10.114,2.01279,3.90753
10.115,2.01279,3.90704
10.116,2.0128,3.90656
10.117,2.01281,3.90607
10.118,2.01281,3.90558
10.119,2.01282,3.90509
10.12,2.01282,3.90461
10.121,2.01283,3.90412
10.122,2.01284,3.90363
10.123,2.01284,3.90315
10.124,2.01285,3.90266
10.125,2.01285,3.90217
10.126,2.01286,3.90168
10.127,2.01287,3.9012
10.128,2.01287,3.90071
10.129,2.01288,3.90022
10.13,2.01289,3.89973
10.131,2.01289,3.89925
10.132,2.0129,3.89876
10.133,2.0129,3.89827
10.134,2.01291,3.89778
10.135,2.01291,3.89729
10.136,2.01292,3.89681
10.137,2.01293,3.89632
10.138,2.01293,3.89583
10.139,2.01294,3.89534
10.14,2.01294,3.89485
10.141,2.01295,3.89437
10.142,2.01296,3.89388
10.143,2.01296,3.89339
10.144,2.01297,3.8929
10.145,2.01297,3.89241
10.146,2.01298,3.89192
10.147,2.01298,3.89143
10.148,2.01299,3.89095
10.149,2.013,3.89046
10.15,2.013,3.88997
10.151,2.01301,3.88948
10.152,2.01301,3.88899
10.153,2.01302,3.8885
10.154,2.01302,3.88801
10.155,2.01303,3.88752
10.156,2.01303,3.88703
10.157,2.01304,3.88654
10.158,2.01305,3.88605
10.159,2.01305,3.88557
10.16,2.01306,3.88508
10.161,2.01306,3.88459
10.162,2.01307,3.8841
10.163,2.01307,3.88361
10.164,2.01308,3.88312
10.165,2.01308,3.88263
10.166,2.01309,3.88214
10.167,2.01309,3.88165
10.168,2.0131,3.88116
10.169,2.0131,3.88067
10.17,2.01311,3.88018
10.171,2.01312,3.87969
10.172,2.01312,3.8792
10.173,2.01313,3.87871
10.174,2.01313,3.87822
10.175,2.01314,3.87773
10.176,2.01314,3.87724
10.177,2.01315,3.87675
10.178,2.01315,3.87626
10.179,2.01316,3.87577
10.18,2.01316,3.87528
10.181,2.01317,3.87478
10.182,2.01317,3.87429
10.183,2.01318,3.8738
10.184,2.01318,3.87331
10.185,2.01319,3.87282
10.186,2.01319,3.87233
10.187,2.0132,3.87184
10.188,2.0132,3.87135
10.189,2.01321,3.87086
10.19,2.01321,3.87037
10.191,2.01322,3.86988
10.192,2.01322,3.86938
10.193,2.01323,3.86889
10.194,2.01323,3.8684
10.195,2.01324,3.86791
10.196,2.01324,3.86742
10.197,2.01325,3.86693
10.198,2.01325,3.86644
10.199,2.01325,3.86594
10.2,2.01326,3.86545
10.201,2.01326,3.86496
10.202,2.01327,3.86447
10.203,2.01327,3.86398
10.204,2.01328,3.86348
10.205,2.01328,3.86299
10.206,2.01329,3.8625
10.207,2.01329,3.86201
10.208,2.0133,3.86152
10.209,2.0133,3.86102
10.21,2.01331,3.86053
10.211,2.01331,3.86004
10.212,2.01331,3.85955
10.213,2.01332,3.85905
10.214,2.01332,3.85856
10.215,2.01333,3.85807
10.216,2.01333,3.85758
10.217,2.01334,3.85708
10.218,2.01334,3.85659
10.219,2.01335,3.8561
10.22,2.01335,3.85561
10.221,2.01335,3.85511
10.222,2.01336,3.85462
10.223,2.01336,3.85413
10.224,2.01337,3.85363
10.225,2.01337,3.85314
10.226,2.01338,3.85265
10.227,2.01338,3.85215
10.228,2.01338,3.85166
10.229,2.01339,3.85117
10.23,2.01339,3.85067
10.231,2.0134,3.85018
10.232,2.0134,3.84969
10.233,2.01341,3.84919
10.234,2.01341,3.8487
10.235,2.01341,3.84821
10.236,2.01342,3.84771
10.237,2.01342,3.84722
10.238,2.01343,3.84673
10.239,2.01343,3.84623
10.24,2.01343,3.84574
10.241,2.01344,3.84524
10.242,2.01344,3.84475
10.243,2.01345,3.84426
10.244,2.01345,3.84376
10.245,2.01345,3.84327
10.246,2.01346,3.84277
10.247,2.01346,3.84228
10.248,2.01347,3.84178
10.249,2.01347,3.84129
10.25,2.01347,3.8408
10.251,2.01348,3.8403
10.252,2.01348,3.83981
10.253,2.01348,3.83931
10.254,2.01349,3.83882
10.255,2.01349,3.83832
10.256,2.0135,3.83783
10.257,2.0135,3.83733
10.258,2.0135,3.83684
10.259,2.01351,3.83634
10.26,2.01351,3.83585
10.261,2.01351,3.83535
10.262,2.01352,3.83486
10.263,2.01352,3.83436
10.264,2.01353,3.83387
10.265,2.01353,3.83337
10.266,2.01353,3.83288
10.267,2.01354,3.83238
10.268,2.01354,3.83189
10.269,2.01354,3.83139
10.27,2.01355,3.8309
10.271,2.01355,3.8304
10.272,2.01355,3.8299
10.273,2.01356,3.82941
10.274,2.01356,3.82891
10.275,2.01356,3.82842
10.276,2.01357,3.82792
10.277,2.01357,3.82743
10.278,2.01357,3.82693
10.279,2.01358,3.82643
10.28,2.01358,3.82594
10.281,2.01358,3.82544
10.282,2.01359,3.82495
10.283,2.01359,3.82445
10.284,2.01359,3.82395
10.285,2.0136,3.82346
10.286,2.0136,3.82296
10.287,2.0136,3.82246
10.288,2.01361,3.82197
10.289,2.01361,3.82147
10.29,2.01361,3.82097
10.291,2.01362,3.82048
10.292,2.01362,3.81998
10.293,2.01362,3.81948
10.294,2.01363,3.81899
10.295,2.01363,3.81849
10.296,2.01363,3.81799
10.297,2.01363,3.8175
10.298,2.01364,3.817
10.299,2.01364,3.8165
10.3,2.01364,3.81601
10.301,2.01365,3.81551
10.302,2.01365,3.81501
10.303,2.01365,3.81451
10.304,2.01366,3.81402
10.305,2.01366,3.81352
10.306,2.01366,3.81302
10.307,2.01366,3.81252
10.308,2.01367,3.81203
10.309,2.01367,3.81153
10.31,2.01367,3.81103
10.311,2.01368,3.81053
10.312,2.01368,3.81004
10.313,2.01368,3.80954
10.314,2.01368,3.80904
10.315,2.01369,3.80854
10.316,2.01369,3.80804
10.317,2.01369,3.80755
10.318,2.01369,3.80705
10.319,2.0137,3.80655
10.32,2.0137,3.80605
10.321,2.0137,3.80555
10.322,2.01371,3.80506
10.323,2.01371,3.80456
10.324,2.01371,3.80406
10.325,2.01371,3.80356
10.326,2.01372,3.80306
10.327,2.01372,3.80256
10.328,2.01372,3.80207
10.329,2.01372,3.80157
10.33,2.01373,3.80107
10.331,2.01373,3.80057
10.332,2.01373,3.80007
10.333,2.01373,3.79957
10.334,2.01374,3.79907
10.335,2.01374,3.79857
10.336,2.01374,3.79808
10.337,2.01374,3.79758
10.338,2.01374,3.79708
10.339,2.01375,3.79658
10.34,2.01375,3.79608
10.341,2.01375,3.79558
10.342,2.01375,3.79508
10.343,2.01376,3.79458
10.344,2.01376,3.79408
10.345,2.01376,3.79358
10.346,2.01376,3.79308
10.347,2.01377,3.79258
10.348,2.01377,3.79208
10.349,2.01377,3.79159
10.35,2.01377,3.79109
10.351,2.01377,3.79059
10.352,2.01378,3.79009
10.353,2.01378,3.78959
10.354,2.01378,3.78909
10.355,2.01378,3.78859
10.356,2.01378,3.78809
10.357,2.01379,3.78759
10.358,2.01379,3.78709
10.359,2.01379,3.78659
10.36,2.01379,3.78609
10.361,2.0138,3.78559
10.362,2.0138,3.78509
10.363,2.0138,3.78459
10.364,2.0138,3.78409
10.365,2.0138,3.78359
10.366,2.0138,3.78309
10.367,2.01381,3.78258
10.368,2.01381,3.78208
10.369,2.01381,3.78158
10.37,2.01381,3.78108
10.371,2.01381,3.78058
10.372,2.01382,3.78008
10.373,2.01382,3.77958
10.374,2.01382,3.77908
10.375,2.01382,3.77858
10.376,2.01382,3.77808
10.377,2.01383,3.77758
10.378,2.01383,3.77708
10.379,2.01383,3.77658
10.38,2.01383,3.77607
10.381,2.01383,3.77557
10.382,2.01383,3.77507
10.383,2.01384,3.77457
10.384,2.01384,3.77407
10.385,2.01384,3.77357
10.386,2.01384,3.77307
10.387,2.01384,3.77257
10.388,2.01384,3.77206
10.389,2.01384,3.77156
10.39,2.01385,3.77106
10.391,2.01385,3.77056
10.392,2.01385,3.77006
10.393,2.01385,3.76956
10.394,2.01385,3.76905
10.395,2.01385,3.76855
10.396,2.01386,3.76805
10.397,2.01386,3.76755
10.398,2.01386,3.76705
10.399,2.01386,3.76654
10.4,2.01386,3.76604
10.401,2.01386,3.76554
10.402,2.01386,3.76504
10.403,2.01387,3.76454
10.404,2.01387,3.76403
10.405,2.01387,3.76353
10.406,2.01387,3.76303
10.407,2.01387,3.76253
10.408,2.01387,3.76202
10.409,2.01387,3.76152
10.41,2.01387,3.76102
10.411,2.01388,3.76052
10.412,2.01388,3.76001
10.413,2.01388,3.75951
10.414,2.01388,3.75901
10.415,2.01388,3.75851
10.416,2.01388,3.758
10.417,2.01388,3.7575
10.418,2.01388,3.757
10.419,2.01388,3.75649
10.42,2.01389,3.75599
10.421,2.01389,3.75549
10.422,2.01389,3.75499
10.423,2.01389,3.75448
10.424,2.01389,3.75398
10.425,2.01389,3.75348
10.426,2.01389,3.75297
10.427,2.01389,3.75247
10.428,2.01389,3.75197
10.429,2.0139,3.75146
10.43,2.0139,3.75096
10.431,2.0139,3.75046
10.432,2.0139,3.74995
10.433,2.0139,3.74945
10.434,2.0139,3.74895
10.435,2.0139,3.74844
10.436,2.0139,3.74794
10.437,2.0139,3.74743
10.438,2.0139,3.74693
10.439,2.0139,3.74643
10.44,2.0139,3.74592
10.441,2.01391,3.74542
10.442,2.01391,3.74491
10.443,2.01391,3.74441
10.444,2.01391,3.74391
10.445,2.01391,3.7434
10.446,2.01391,3.7429
10.447,2.01391,3.74239
10.448,2.01391,3.74189
10.449,2.01391,3.74139
10.45,2.01391,3.74088
10.451,2.01391,3.74038
10.452,2.01391,3.73987
10.453,2.01391,3.73937
10.454,2.01391,3.73886
10.455,2.01392,3.73836
10.456,2.01392,3.73785
10.457,2.01392,3.73735
10.458,2.01392,3.73684
10.459,2.01392,3.73634
10.46,2.01392,3.73584
10.461,2.01392,3.73533
10.462,2.01392,3.73483
10.463,2.01392,3.73432
10.464,2.01392,3.73382
10.465,2.01392,3.73331
10.466,2.01392,3.73281
10.467,2.01392,3.7323
10.468,2.01392,3.7318
10.469,2.01392,3.73129
10.47,2.01392,3.73078
10.471,2.01392,3.73028
10.472,2.01392,3.72977
10.473,2.01392,3.72927
10.474,2.01392,3.72876
10.475,2.01392,3.72826
10.476,2.01392,3.72775
10.477,2.01392,3.72725
10.478,2.01392,3.72674
10.479,2.01393,3.72624
10.48,2.01393,3.72573
10.481,2.01393,3.72522
10.482,2.01393,3.72472
10.483,2.01393,3.72421
10.484,2.01393,3.72371
10.485,2.01393,3.7232
10.486,2.01393,3.7227
10.487,2.01393,3.72219
10.488,2.01393,3.72168
10.489,2.01393,3.72118
10.49,2.01393,3.72067
10.491,2.01393,3.72016
10.492,2.01393,3.71966
10.493,2.01393,3.71915
10.494,2.01393,3.71865
10.495,2.01393,3.71814
10.496,2.01393,3.71763
10.497,2.01393,3.71713
10.498,2.01393,3.71662
10.499,2.01393,3.71611
10.5,2.01393,3.71561
10.501,2.01393,3.7151
10.502,2.01393,3.71459
10.503,2.01393,3.71409
10.504,2.01393,3.71358
10.505,2.01393,3.71307
10.506,2.01393,3.71257
10.507,2.01393,3.71206
10.508,2.01393,3.71155
10.509,2.01393,3.71105
10.51,2.01393,3.71054
10.511,2.01393,3.71003
10.512,2.01393,3.70953
10.513,2.01392,3.70902
10.514,2.01392,3.70851
10.515,2.01392,3.708
10.516,2.01392,3.7075
10.517,2.01392,3.70699
10.518,2.01392,3.70648
10.519,2.01392,3.70597
10.52,2.01392,3.70547
10.521,2.01392,3.70496
10.522,2.01392,3.70445
10.523,2.01392,3.70394
10.524,2.01392,3.70344
10.525,2.01392,3.70293
10.526,2.01392,3.70242
10.527,2.01392,3.70191
10.528,2.01392,3.70141
10.529,2.01392,3.7009
10.53,2.01392,3.70039
10.531,2.01392,3.69988
10.532,2.01392,3.69938
10.533,2.01392,3.69887
10.534,2.01392,3.69836
10.535,2.01392,3.69785
10.536,2.01392,3.69734
10.537,2.01392,3.69683
10.538,2.01391,3.69633
10.539,2.01391,3.69582
10.54,2.01391,3.69531
10.541,2.01391,3.6948
10.542,2.01391,3.69429
10.543,2.01391,3.69379
10.544,2.01391,3.69328
10.545,2.01391,3.69277
10.546,2.01391,3.69226
10.547,2.01391,3.69175
10.548,2.01391,3.69124
10.549,2.01391,3.69073
10.55,2.01391,3.69023
10.551,2.01391,3.68972
10.552,2.01391,3.68921
10.553,2.0139,3.6887
10.554,2.0139,3.68819
10.555,2.0139,3.68768
10.556,2.0139,3.68717
10.557,2.0139,3.68666
10.558,2.0139,3.68615
10.559,2.0139,3.68565
10.56,2.0139,3.68514
10.561,2.0139,3.68463
10.562,2.0139,3.68412
10.563,2.0139,3.68361
10.564,2.0139,3.6831
10.565,2.01389,3.68259
10.566,2.01389,3.68208
10.567,2.01389,3.68157
10.568,2.01389,3.68106
10.569,2.01389,3.68055
10.57,2.01389,3.68004
10.571,2.01389,3.67953
10.572,2.01389,3.67902
10.573,2.01389,3.67852
10.574,2.01389,3.67801
10.575,2.01388,3.6775
10.576,2.01388,3.67699
10.577,2.01388,3.67648
10.578,2.01388,3.67597
10.579,2.01388,3.67546
10.58,2.01388,3.67495
10.581,2.01388,3.67444
10.582,2.01388,3.67393
10.583,2.01388,3.67342
10.584,2.01387,3.67291
10.585,2.01387,3.6724
10.586,2.01387,3.67189
10.587,2.01387,3.67138
10.588,2.01387,3.67087
10.589,2.01387,3.67036
10.59,2.01387,3.66985
10.591,2.01387,3.66934
10.592,2.01386,3.66883
10.593,2.01386,3.66832
10.594,2.01386,3.66781
10.595,2.01386,3.66729
10.596,2.01386,3.66678
10.597,2.01386,3.66627
10.598,2.01386,3.66576
10.599,2.01386,3.66525
10.6,2.01385,3.66474
10.601,2.01385,3.66423
10.602,2.01385,3.66372
10.603,2.01385,3.66321
10.604,2.01385,3.6627
10.605,2.01385,3.66219
10.606,2.01385,3.66168
10.607,2.01384,3.66117
10.608,2.01384,3.66066
10.609,2.01384,3.66014
10.61,2.01384,3.65963
10.611,2.01384,3.65912
10.612,2.01384,3.65861
10.613,2.01384,3.6581
10.614,2.01383,3.65759
10.615,2.01383,3.65708
10.616,2.01383,3.65657
10.617,2.01383,3.65605
10.618,2.01383,3.65554
10.619,2.01383,3.65503
10.62,2.01382,3.65452
10.621,2.01382,3.65401
10.622,2.01382,3.6535
10.623,2.01382,3.65299
10.624,2.01382,3.65247
10.625,2.01382,3.65196
10.626,2.01381,3.65145
10.627,2.01381,3.65094
10.628,2.01381,3.65043
10.629,2.01381,3.64992
10.63,2.01381,3.6494
10.631,2.01381,3.64889
10.632,2.0138,3.64838
10.633,2.0138,3.64787
10.634,2.0138,3.64736
10.635,2.0138,3.64684
10.636,2.0138,3.64633
10.637,2.01379,3.64582
10.638,2.01379,3.64531
10.639,2.01379,3.6448
10.64,2.01379,3.64428
10.641,2.01379,3.64377
10.642,2.01379,3.64326
10.643,2.01378,3.64275
10.644,2.01378,3.64224
10.645,2.01378,3.64172
10.646,2.01378,3.64121
10.647,2.01378,3.6407
10.648,2.01377,3.64019
10.649,2.01377,3.63967
10.65,2.01377,3.63916
10.651,2.01377,3.63865
10.652,2.01377,3.63814
10.653,2.01376,3.63762
10.654,2.01376,3.63711
10.655,2.01376,3.6366
10.656,2.01376,3.63608
10.657,2.01376,3.63557
10.658,2.01375,3.63506
10.659,2.01375,3.63455
10.66,2.01375,3.63403
10.661,2.01375,3.63352
10.662,2.01375,3.63301
10.663,2.01374,3.63249
10.664,2.01374,3.63198
10.665,2.01374,3.63147
10.666,2.01374,3.63096
10.667,2.01373,3.63044
10.668,2.01373,3.62993
10.669,2.01373,3.62942
10.67,2.01373,3.6289
10.671,2.01373,3.62839
10.672,2.01372,3.62788
10.673,2.01372,3.62736
10.674,2.01372,3.62685
10.675,2.01372,3.62634
10.676,2.01371,3.62582
10.677,2.01371,3.62531
10.678,2.01371,3.6248
10.679,2.01371,3.62428
10.68,2.01371,3.62377
10.681,2.0137,3.62325
10.682,2.0137,3.62274
10.683,2.0137,3.62223
10.684,2.0137,3.62171
10.685,2.01369,3.6212
10.686,2.01369,3.62069
10.687,2.01369,3.62017
10.688,2.01369,3.61966
10.689,2.01368,3.61914
10.69,2.01368,3.61863
10.691,2.01368,3.61812
10.692,2.01368,3.6176
10.693,2.01367,3.61709
10.694,2.01367,3.61657
10.695,2.01367,3.61606
10.696,2.01367,3.61555
10.697,2.01366,3.61503
10.698,2.01366,3.61452
10.699,2.01366,3.614
10.7,2.01366,3.61349
10.701,2.01365,3.61297
10.702,2.01365,3.61246
10.703,2.01365,3.61194
10.704,2.01365,3.61143
10.705,2.01364,3.61092
10.706,2.01364,3.6104
10.707,2.01364,3.60989
10.708,2.01364,3.60937
10.709,2.01363,3.60886
10.71,2.01363,3.60834
10.711,2.01363,3.60783
10.712,2.01363,3.60731
10.713,2.01362,3.6068
10.714,2.01362,3.60628
10.715,2.01362,3.60577
10.716,2.01361,3.60525
10.717,2.01361,3.60474
10.718,2.01361,3.60422
10.719,2.01361,3.60371
10.72,2.0136,3.60319
10.721,2.0136,3.60268
10.722,2.0136,3.60216
10.723,2.0136,3.60165
10.724,2.01359,3.60113
10.725,2.01359,3.60062
10.726,2.01359,3.6001
10.727,2.01358,3.59959
10.728,2.01358,3.59907
10.729,2.01358,3.59856
10.73,2.01358,3.59804
10.731,2.01357,3.59753
10.732,2.01357,3.59701
10.733,2.01357,3.5965
10.734,2.01356,3.59598
10.735,2.01356,3.59547
10.736,2.01356,3.59495
10.737,2.01355,3.59443
10.738,2.01355,3.59392
10.739,2.01355,3.5934
10.74,2.01355,3.59289
10.741,2.01354,3.59237
10.742,2.01354,3.59186
10.743,2.01354,3.59134
10.744,2.01353,3.59082
10.745,2.01353,3.59031
10.746,2.01353,3.58979
10.747,2.01352,3.58928
10.748,2.01352,3.58876
10.749,2.01352,3.58824
10.75,2.01352,3.58773
10.751,2.01351,3.58721
10.752,2.01351,3.5867
10.753,2.01351,3.58618
10.754,2.0135,3.58566
10.755,2.0135,3.58515
10.756,2.0135,3.58463
10.757,2.01349,3.58412
10.758,2.01349,3.5836
10.759,2.01349,3.58308
10.76,2.01348,3.58257
10.761,2.01348,3.58205
10.762,2.01348,3.58153
10.763,2.01347,3.58102
10.764,2.01347,3.5805
10.765,2.01347,3.57998
10.766,2.01346,3.57947
10.767,2.01346,3.57895
10.768,2.01346,3.57843
10.769,2.01346,3.57792
10.77,2.01345,3.5774
10.771,2.01345,3.57689
10.772,2.01345,3.57637
10.773,2.01344,3.57585
10.774,2.01344,3.57533
10.775,2.01344,3.57482
10.776,2.01343,3.5743
10.777,2.01343,3.57378
10.778,2.01343,3.57327
10.779,2.01342,3.57275
10.78,2.01342,3.57223
10.781,2.01341,3.57172
10.782,2.01341,3.5712
10.783,2.01341,3.57068
10.784,2.0134,3.57017
10.785,2.0134,3.56965
10.786,2.0134,3.56913
10.787,2.01339,3.56861
10.788,2.01339,3.5681
10.789,2.01339,3.56758
10.79,2.01338,3.56706
10.791,2.01338,3.56654
10.792,2.01338,3.56603
10.793,2.01337,3.56551
10.794,2.01337,3.56499
10.795,2.01337,3.56448
10.796,2.01336,3.56396
10.797,2.01336,3.56344
10.798,2.01336,3.56292
10.799,2.01335,3.56241
10.8,2.01335,3.56189
10.801,2.01334,3.56137
10.802,2.01334,3.56085
10.803,2.01334,3.56033
10.804,2.01333,3.55982
10.805,2.01333,3.5593
10.806,2.01333,3.55878
10.807,2.01332,3.55826
10.808,2.01332,3.55775
10.809,2.01332,3.55723
10.81,2.01331,3.55671
10.811,2.01331,3.55619
10.812,2.0133,3.55567
10.813,2.0133,3.55516
10.814,2.0133,3.55464
10.815,2.01329,3.55412
10.816,2.01329,3.5536
10.817,2.01329,3.55308
10.818,2.01328,3.55257
10.819,2.01328,3.55205
10.82,2.01327,3.55153
10.821,2.01327,3.55101
10.822,2.01327,3.55049
10.823,2.01326,3.54997
10.824,2.01326,3.54946
10.825,2.01326,3.54894
10.826,2.01325,3.54842
10.827,2.01325,3.5479
10.828,2.01324,3.54738
10.829,2.01324,3.54686
10.83,2.01324,3.54635
10.831,2.01323,3.54583
10.832,2.01323,3.54531
10.833,2.01322,3.54479
10.834,2.01322,3.54427
10.835,2.01322,3.54375
10.836,2.01321,3.54323
10.837,2.01321,3.54272
10.838,2.01321,3.5422
10.839,2.0132,3.54168
10.84,2.0132,3.54116
10.841,2.01319,3.54064
10.842,2.01319,3.54012
10.843,2.01319,3.5396
10.844,2.01318,3.53908
10.845,2.01318,3.53856
10.846,2.01317,3.53805
10.847,2.01317,3.53753
10.848,2.01317,3.53701
10.849,2.01316,3.53649
10.85,2.01316,3.53597
10.851,2.01315,3.53545
